PlayerName,Appearances,Wins,Losses,Saves,PenaltiesSaved,Punches,HighClaims,Catches,SweeperClearances,ThrowOuts,GoalKicks,CleanSheets,GoalsConceded,ErrorsLeadingToGoal,OwnGoals,YellowCards,RedCards,Fouls,Goals,Assists,Passes,PassesPerMatch,AccurateLongBalls,Tackles,TackleSuccess%,LastManTackles,BlockedShots,Interceptions,Clearances,HeadedClearance,ClearancesOffLine,Recoveries,DuelsWon,DuelsLost,Successful5050s,AerialBattlesWon,AerialBattlesLost,BigChancesCreated,Crosses,CrossAccuracy%,ThroughBalls,GoalsPerMatch,HeadedGoals,GoalsWithRightFoot,GoalsWithLeftFoot,PenaltiesScored,FreekicksScored,Shots,ShotsOnTarget,ShootingAccuracy%,HitWoodwork,BigChancesMissed,Offsides
Harrison  Murray-Campbell ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0
Josh  Acheampong ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.00,0,0,0%,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0
Zak  Sturge ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0
Enzo  Fernández ,28,11,9,0,0,0,0,0,0,0,0,0,0,0,0,7,0,33,3,2,"1,795",64.11,129,50,44%,0,12,17,26,9,0,122,125,135,23,21,23,5,45,20%,21,0.11,1,2,0,1,0,47,16,34%,3,6,4
Mykhailo  Mudryk ,31,13,10,0,0,0,0,0,0,0,0,0,0,0,0,5,0,22,5,2,477,15.39,14,21,57%,0,7,9,6,3,0,50,94,110,39,7,14,6,78,19%,5,0.16,0,3,2,0,0,35,12,34%,1,4,1
Conor  Gallagher ,37,18,10,0,0,0,0,0,0,0,0,0,0,0,0,7,1,83,5,7,"1,930",52.16,54,85,61%,0,12,43,30,15,0,221,212,210,38,25,28,11,64,28%,5,0.14,0,4,1,0,0,48,18,38%,3,5,1
Carney  Chukwuemeka ,9,4,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1,1,133,14.78,1,6,67%,0,1,0,1,0,0,11,11,22,2,1,3,0,1,0%,2,0.11,0,1,0,0,0,3,2,67%,0,0,0
Lesley  Ugochukwu ,12,5,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,183,15.25,5,14,71%,0,0,1,5,3,0,12,28,15,3,9,2,0,0,0%,0,0.00,0,0,0,0,0,0,0,0%,0,0,0
Moisés  Caicedo ,35,18,10,0,0,0,0,0,0,0,0,0,0,1,0,11,0,50,1,3,"2,097",59.91,88,91,51%,0,5,37,33,16,0,200,196,153,26,31,32,4,10,0%,12,0.03,0,1,0,0,0,13,4,31%,0,0,0
Roméo  Lavia ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,27,27.00,0,1,0%,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0%,0,0.00,0,0,0,0,0,0,0,0%,0,0,0
Cole  Palmer ,34,17,9,0,0,0,0,0,0,0,0,0,0,0,0,7,0,24,22,11,"1,307",38.44,69,23,52%,0,33,20,11,3,0,105,102,128,52,1,4,17,81,20%,27,0.65,2,3,17,9,0,109,46,42%,1,7,6
Leo  Castledine ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0.00,0,0,0,0,0,0,0,0%,0,0,0
Michael  Golding ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0.00,0,0,0,0,0,0,0,0%,0,0,0
Cesare  Casadei ,11,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,65,5.91,2,5,60%,0,0,0,4,1,0,1,20,11,2,12,5,0,0,0%,0,0.00,0,0,0,0,0,0,0,0%,0,0,0
Ollie  Harrison ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0.00,0,0,0,0,0,0,0,0%,0,0,0
Billy  Gee ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0.00,0,0,0,0,0,0,0,0%,0,0,0
Jimi  Tauriainen ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0.00,0,0,0,0,0,0,0,0%,0,0,0
Kiano  Dyer ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0.00,0,0,0,0,0,0,0,0%,0,0,0
Raheem  Sterling ,31,13,11,0,0,0,0,0,0,0,0,0,0,0,0,7,0,34,8,4,658,21.23,0,21,0,0,14,13,8,6,0,0,0,0,0,0,0,7,59,0,0,0.26,0,5,3,0,1,51,22,43%,2,11,10
Noni  Madueke ,23,12,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,5,2,454,19.74,0,16,0,0,10,4,12,7,0,0,0,0,0,0,0,2,22,0,0,0.22,1,1,3,1,0,32,13,41%,1,0,3
Christopher  Nkunku ,11,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,177,16.09,0,5,0,0,3,2,4,1,0,0,0,0,0,0,0,0,4,0,0,0.27,1,1,1,0,0,16,9,56%,0,3,3
Nicolas  Jackson ,35,16,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,28,14,5,658,18.80,0,21,0,0,17,4,17,12,0,0,0,0,0,0,0,8,5,0,0,0.40,3,8,3,0,0,80,41,51%,3,24,28
Diego  Moreira ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0%,0,0,0
Deivid  Washington ,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,1,0,0%,0,0,0
Ronnie  Stutter ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0%,0,0,0
Dujuan  Richards ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0%,0,0,0
Tyrique  George ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0%,0,0,0
Sam  Johnstone ,20,5,9,41,0,8,23,1,0,62,141,6,27,0,0,1,0,1,0,0,532,26.60,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joe  Whitworth ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Remi  Matthews ,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,5,5.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dean  Henderson ,18,8,6,58,0,14,2,1,0,52,105,4,30,1,1,2,0,0,0,0,430,23.89,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joel  Ward ,26,8,11,0,0,0,0,0,0,0,0,4,34,0,1,4,0,22,0,1,800,30.77,38,45,62%,0,3,14,84,51,0,94,104,94,8,45,49,0,22,14%,1,0,0,0,0,0,0,0,0,0,0,0,0
Tyrick  Mitchell ,37,13,14,0,0,0,0,0,0,0,0,10,55,0,0,6,0,22,2,3,"1,205",32.57,35,105,57%,1,4,25,87,30,2,208,160,108,18,21,26,5,69,25%,1,0,0,0,2,0,0,0,0,0,0,0,1
James  Tomkins ,4,3,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,21,5.25,3,0,0%,0,0,1,0,0,0,2,2,0,0,2,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0
Marc  Guéhi ,25,9,10,0,0,0,0,0,0,0,0,4,32,1,0,2,0,14,0,1,"1,299",51.96,85,28,68%,0,1,18,88,44,0,120,90,59,7,29,29,1,3,0%,1,0,0,0,0,0,0,0,0,0,0,0,0
Joachim  Andersen ,38,13,15,0,0,0,0,0,0,0,0,8,58,1,0,7,0,43,2,3,"2,151",56.61,202,56,63%,0,5,40,202,109,0,193,181,107,14,90,47,4,31,32%,6,0,0,2,0,0,0,0,0,0,0,0,1
Nathaniel  Clyne ,19,8,6,0,0,0,0,0,0,0,0,3,16,0,0,0,0,6,0,0,533,28.05,26,24,63%,0,1,10,28,10,1,50,48,27,8,13,8,0,9,22%,0,0,0,0,0,0,0,0,0,0,1,0,0
Chris  Richards ,26,10,8,0,0,0,0,0,0,0,0,4,38,0,0,3,0,12,1,1,922,35.46,34,47,60%,0,2,27,106,62,0,88,114,70,1,60,44,1,1,0%,1,0,1,0,0,0,0,0,0,0,0,0,1
Nathan  Ferguson ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0
Kofi  Balmer ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0
Rob  Holding ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0
Daniel  Muñoz ,16,7,5,0,0,0,0,0,0,0,0,4,22,0,0,4,0,30,0,4,566,35.38,9,55,64%,1,3,24,34,14,0,76,102,95,13,26,28,5,11,9%,0,0,0,0,0,0,0,0,0,0,0,0,8
Danny  Imray ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0
Michael  Olise ,19,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10,6,609,32.05,25,19,53%,0,21,11,9,3,0,68,109,110,40,7,15,9,97,26%,7,0.53,1,0,9,1,0,57,21,37%,0,3,2
Eberechi  Eze ,27,12,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,27,11,4,790,29.26,27,35,49%,0,28,11,4,3,0,136,164,176,69,12,24,7,107,33%,7,0.41,0,9,2,1,1,83,34,41%,0,4,11
Jeffrey  Schlupp ,29,11,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,2,2,323,11.14,6,38,63%,0,4,8,18,12,0,54,92,93,17,22,17,2,10,20%,0,0.07,0,0,2,0,0,19,11,58%,0,1,0
Will  Hughes ,30,10,13,0,0,0,0,0,0,0,0,0,0,0,0,6,0,39,0,1,845,28.17,10,60,55%,0,2,22,20,5,0,121,111,109,9,12,18,2,30,33%,2,0.00,0,0,0,0,0,8,3,38%,0,0,1
Cheick  Doucouré ,11,4,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10,0,0,421,38.27,8,34,50%,0,2,20,9,3,0,74,50,42,10,5,9,1,1,0%,5,0.00,0,0,0,0,0,6,2,33%,0,0,0
Naouirou  Ahamada ,20,4,11,0,0,0,0,0,0,0,0,0,0,0,0,2,1,9,0,0,179,8.95,8,13,69%,0,4,2,4,1,0,30,29,37,7,4,3,0,6,0%,0,0.00,0,0,0,0,0,9,2,22%,0,0,1
Jairo  Riedewald ,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,108,12.00,4,9,33%,0,0,2,2,1,0,14,15,11,1,3,2,0,3,0%,0,0.00,0,0,0,0,0,1,0,0%,0,0,0
Jefferson  Lerma ,28,8,14,0,0,0,0,0,0,0,0,0,0,0,0,8,0,43,1,1,"1,225",43.75,40,42,60%,0,5,36,64,37,0,174,147,116,11,69,36,3,14,21%,8,0.04,0,1,0,0,0,34,9,26%,3,2,4
Jesurun  Rak-Sakyi ,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,47,7.83,1,4,25%,0,4,3,1,0,0,6,15,11,4,3,1,0,3,0%,0,0.00,0,0,0,0,0,5,1,20%,0,0,0
Jack  Wells-Morrison ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0.00,0,0,0,0,0,0,0,0%,0,0,0
David  Ozoh ,9,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,51,5.67,0,10,60%,0,0,0,2,1,0,8,14,14,1,3,5,0,0,0%,0,0.00,0,0,0,0,0,0,0,0%,0,0,0
Jadan  Raymond ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0.00,0,0,0,0,0,0,0,0%,0,0,0
Adam  Wharton ,16,7,5,0,0,0,0,0,0,0,0,0,0,1,0,2,0,18,0,3,563,35.19,28,48,67%,0,3,20,24,8,0,76,79,66,3,8,12,5,25,32%,3,0.00,0,0,0,0,0,10,1,10%,0,0,0
Kaden  Rodney ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0.00,0,0,0,0,0,0,0,0%,0,0,0
Justin  Devenny ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0.00,0,0,0,0,0,0,0,0%,0,0,0
Jordan  Ayew ,35,12,14,0,0,0,0,0,0,0,0,0,0,0,0,7,1,46,4,7,811,23.17,0,65,0,0,12,16,13,5,0,0,0,0,0,0,0,7,97,0,0,0.11,1,3,0,0,0,48,20,42%,1,4,7
Jean-Philippe  Mateta ,35,11,14,0,0,0,0,0,0,0,0,0,0,0,0,3,0,35,16,5,413,11.80,0,22,0,0,7,4,14,11,0,0,0,0,0,0,0,5,20,0,0,0.46,1,12,3,2,0,46,29,63%,0,7,24
Odsonne  Édouard ,30,10,13,0,0,0,0,0,0,0,0,0,0,0,0,4,0,31,7,0,338,11.27,0,24,0,0,18,6,18,14,0,0,0,0,0,0,0,1,10,0,0,0.23,0,4,3,0,0,51,19,37%,3,6,9
Matheus  França ,10,2,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,1,65,6.50,3,3,100%,0,2,1,1,0,0,17,10,33,4,1,5,1,14,21%,0,0.00,0,0,0,0,0,8,2,25%,0,0,2
Franco  Umeh-Chibueze ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0%,0,0,0
Roshaun  Mathurin ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0%,0,0,0
Jordan  Pickford ,38,13,16,121,0,15,26,6,0,141,273,13,51,1,1,5,0,1,0,0,"1,429",37.61,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andy  Lonergan ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Billy  Crellin ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
João  Virgínia ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James  Tarkowski ,38,13,16,0,0,0,0,0,0,0,0,13,51,1,0,11,0,45,1,1,"1,525",40.13,159,61,69%,3,5,56,186,107,1,186,242,147,16,145,62,5,6,50%,1,0,1,0,0,0,0,0,0,0,1,0,1
Nathan  Patterson ,20,6,11,0,0,0,0,0,0,0,0,2,21,0,0,4,0,18,0,2,408,20.40,27,34,71%,1,2,9,28,16,1,60,53,66,7,7,10,3,32,22%,1,0,0,0,0,0,0,0,0,0,1,0,1
Michael  Keane ,9,2,7,0,0,0,0,0,0,0,0,1,13,1,0,2,0,5,1,0,220,24.44,17,7,43%,0,1,5,18,8,0,26,25,25,2,16,11,0,0,0%,0,0,0,1,0,0,0,0,0,0,1,0,0
Vitalii  Mykolenko ,28,10,11,0,0,0,0,0,0,0,0,9,37,0,0,1,0,23,2,0,882,31.50,54,69,55%,0,11,36,82,37,1,142,126,97,18,30,27,2,56,23%,2,0,1,1,0,0,0,0,0,0,2,0,1
Ben  Godfrey ,15,3,5,0,0,0,0,0,0,0,0,4,13,0,0,2,0,8,0,0,342,22.80,10,30,67%,2,5,16,51,26,0,45,66,60,5,26,25,0,21,19%,0,0,0,0,0,0,0,0,0,0,0,0,2
Séamus  Coleman ,12,3,5,0,0,0,0,0,0,0,0,3,10,1,1,0,0,6,0,0,220,18.33,11,17,82%,0,0,7,24,10,1,39,29,25,6,1,4,1,13,15%,0,0,0,0,0,0,0,0,0,0,0,0,0
Jarrad  Branthwaite ,35,12,14,0,0,0,0,0,0,0,0,12,44,0,0,8,0,25,3,0,"1,371",39.17,73,66,48%,2,3,50,157,82,0,181,184,88,5,95,45,1,1,100%,0,0,1,0,2,0,0,0,0,0,0,0,5
Ashley  Young ,31,11,12,0,0,0,0,0,0,0,0,6,32,3,1,5,1,33,0,0,775,25.00,48,53,72%,0,6,22,45,24,1,120,108,114,12,19,32,2,100,24%,2,0,0,0,0,0,0,0,0,0,0,0,1
Amadou  Onana ,30,9,15,0,0,0,0,0,0,0,0,0,0,0,0,5,0,37,2,0,"1,023",34.10,61,71,54%,0,8,21,30,16,0,160,180,93,12,53,19,4,3,33%,6,0.07,2,0,0,0,0,29,6,21%,0,1,1
Abdoulaye  Doucouré ,32,13,12,0,0,0,0,0,0,0,0,0,0,0,0,7,0,53,7,2,866,27.06,17,43,63%,0,9,15,18,5,0,144,100,183,25,24,42,4,26,12%,1,0.22,1,5,1,0,0,47,23,49%,1,10,21
Idrissa  Gueye ,25,9,9,0,0,0,0,0,0,0,0,0,0,0,0,8,0,35,4,0,880,35.20,22,73,60%,0,11,28,16,6,0,174,128,91,11,15,9,1,11,9%,2,0.16,0,3,1,0,1,26,7,27%,0,0,0
James  Garner ,37,12,16,0,0,0,0,0,0,0,0,0,0,1,0,7,0,39,1,2,"1,111",30.03,46,83,53%,0,10,45,45,15,0,172,169,134,19,25,24,7,112,22%,4,0.03,0,1,0,0,0,41,11,27%,4,1,3
 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0.00,0,0,0,0,0,0,0,0%,0,0,0
André  Gomes ,12,3,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,17,1,0,259,21.58,18,7,57%,0,2,3,3,1,0,34,16,49,3,1,9,0,26,12%,4,0.08,0,1,0,0,0,8,4,50%,0,0,0
Tyler  Onyango ,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0.00,0,0,0,0,0,0,0,0%,0,0,0
Mackenzie  Hunt ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0.00,0,0,0,0,0,0,0,0%,0,0,0
Jenson  Metcalfe ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0.00,0,0,0,0,0,0,0,0%,0,0,0
Lewis  Warrington ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.00,0,0,0%,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,0,0.00,0,0,0,0,0,0,0,0%,0,0,0
Dwight  McNeil ,35,13,13,0,0,0,0,0,0,0,0,0,0,0,0,2,0,18,3,6,"1,001",28.60,0,44,0,0,20,22,27,15,0,0,0,0,0,0,0,17,229,0,0,0.09,0,0,3,0,0,57,15,26%,3,3,4
Dominic  Calvert-Lewin ,32,11,13,0,0,0,0,0,0,0,0,0,0,0,0,2,0,31,7,2,434,13.56,0,13,0,0,8,4,38,30,0,0,0,0,0,0,0,4,3,0,0,0.22,1,5,1,2,0,73,31,42%,3,16,24
Lewis  Dobbin ,12,3,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,54,4.50,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7,0,0,0.08,0,0,1,0,0,5,2,40%,0,1,0
Arnaut  Danjuma ,14,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,140,10.00,0,6,0,0,8,3,0,0,0,0,0,0,0,0,0,1,10,0,0,0.07,0,0,1,0,0,25,9,36%,2,5,3
Youssef  Chermiti ,18,7,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,0,0,58,3.22,0,3,0,0,2,1,2,1,0,0,0,0,0,0,0,2,0,0,0,0.00,0,0,0,0,0,7,2,29%,0,1,6
Jack  Harrison ,29,11,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,3,3,534,18.41,14,37,59%,0,13,12,21,7,0,129,106,151,29,12,19,5,81,17%,4,0.10,0,1,2,0,0,34,9,26%,0,3,1
 Beto ,30,9,12,0,0,0,0,0,0,0,0,0,0,0,0,2,0,21,3,0,174,5.80,0,14,0,0,4,1,13,11,0,0,0,0,0,0,0,3,5,0,0,0.10,1,1,1,0,0,43,13,30%,0,8,10
Marek  Rodák ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bernd  Leno ,38,13,17,134,0,18,16,8,0,167,201,10,61,1,1,3,0,0,0,0,"1,406",37.00,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Steven  Benda ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenny  Tete ,14,4,7,0,0,0,0,0,0,0,0,2,21,0,0,2,0,16,1,0,422,30.14,15,27,63%,0,0,16,31,14,0,45,53,40,9,5,5,0,23,30%,1,0,0,1,0,0,0,0,0,0,1,0,0
Tosin  Adarabioyo ,20,8,8,0,0,0,0,0,0,0,0,6,25,0,0,2,0,10,2,0,"1,211",60.55,72,21,52%,0,2,25,80,47,0,43,83,51,1,57,28,0,1,0%,1,0,2,0,0,0,0,0,0,0,1,0,0
Tim  Ream ,18,6,8,0,0,0,0,0,0,0,0,3,29,2,0,2,1,8,1,0,"1,058",58.78,73,20,45%,0,0,25,59,31,1,79,57,40,6,26,19,0,1,0%,0,0,0,0,1,0,0,0,0,0,0,0,1
Issa  Diop ,18,6,7,0,0,0,0,0,0,0,0,4,25,1,0,2,1,17,0,0,"1,076",59.78,37,30,53%,1,1,17,80,35,3,65,60,43,1,25,17,0,0,0%,1,0,0,0,0,0,0,0,0,0,0,0,0
Antonee  Robinson ,37,12,17,0,0,0,0,0,0,0,0,7,60,1,2,6,0,34,0,6,"1,629",44.03,101,93,62%,0,6,80,109,65,2,227,192,169,37,42,27,6,132,23%,1,0,0,0,0,0,0,0,0,0,0,0,3
Luc  De Fougerolles ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0
Calvin  Bassey ,29,11,13,0,0,0,0,0,0,0,0,6,42,1,0,4,1,15,1,0,"1,667",57.48,83,49,59%,1,1,28,80,37,0,171,101,57,11,30,25,0,3,0%,0,0,0,1,0,0,0,0,0,0,1,0,2
Timothy  Castagne ,34,12,15,0,0,0,0,0,0,0,0,8,40,0,0,3,0,22,1,3,"1,350",39.71,51,49,49%,0,4,38,57,24,0,119,111,92,17,35,34,1,50,20%,2,0,0,1,0,0,0,0,0,0,1,0,3
Fodé  Ballo-Touré ,6,4,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,0,0,55,9.17,3,4,50%,0,0,3,2,0,0,6,9,9,3,0,2,0,4,0%,0,0,0,0,0,0,0,0,0,0,0,0,0
Devan  Tanton ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0
Harrison  Reed ,27,12,10,0,0,0,0,0,0,0,0,0,0,0,0,6,0,26,0,2,722,26.74,21,29,62%,0,2,11,22,8,0,72,53,75,5,10,13,2,19,21%,2,0.00,0,0,0,0,0,9,2,22%,0,0,0
Harry  Wilson ,35,13,17,0,0,0,0,0,0,0,0,0,0,0,0,6,0,21,4,6,582,16.63,29,21,67%,0,11,10,11,5,0,78,81,72,15,5,6,5,42,29%,3,0.11,0,0,4,0,0,40,13,33%,2,2,5
Tom  Cairney ,34,11,16,0,0,0,0,0,0,0,0,0,0,0,0,3,0,16,1,4,"1,241",36.50,41,24,67%,0,3,13,6,1,0,105,87,61,26,14,6,5,25,20%,2,0.03,0,0,1,0,0,17,8,47%,1,0,0
Andreas  Pereira ,37,12,17,0,0,0,0,0,0,0,0,0,0,0,0,6,0,22,3,7,"1,063",28.73,50,25,48%,0,12,4,11,3,0,99,84,150,19,14,36,9,220,30%,14,0.08,0,2,1,0,0,52,16,31%,3,3,3
